symbol	hgnc_id	chr	diagnostic_category	coding_sequence_variant	frameshift_variant	inframe_deletion	inframe_insertion	initiator_codon_variant	missense_variant	splice_acceptor_variant	splice_donor_variant	stop_gained	stop_lost	stop_retained_variant	synonymous_variant	PTV_enrichment_p	power_median	s_het	observed_full	expected_full	enrich_all_p_full	enrich_mis_p_full	cluster_p_full	denovoWEST_p_full	observed_ud	expected_ud	enrich_all_p_ud	enrich_mis_p_ud	cluster_p_ud	denovoWEST_p_ud	denovoWEST_p_ud_synmod	gnomad_oe_syn	significant
PRSS12	9477	4	none	0	0	0	0	0	3	0	0	1	0	0	2	0.030118854637833	0.915476501250531	NA	1.2064	0.561526437684006	0.08646465994057	0.119401893596419	0.757624242375758	0.08646465994057	1.2064	0.439125317743224	0.045723762132099	0.064898100534059	0.757878242121758	0.045723762132099	NA	NA	0
PRSS16	9480	6	none	0	0	0	0	0	0	0	1	0	0	0	0	0.013605617623146	0.746800782614617	0.011718212	0.400376939394758	0.272776461014891	0.2494075084801	1	NA	0.2494075084801	0.400376939394758	0.213316848642207	0.178784561888798	1	NA	0.178784561888798	NA	NA	0
PRSS21	9485	16	none	0	0	0	0	0	1	0	0	0	0	0	0	0.097671778001937	0.307807297360417	0.009061811	0.2494665	0.163856370595415	0.23637307944022	0.155799236534469	NA	0.23637307944022	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS22	14368	16	none	0	0	0	1	0	0	0	1	0	0	0	0	0.003021920138257	0.320082003371478	0.015486857	0.598775764633519	0.126827950678524	0.036867090531381	1	NA	0.036867090531381	0.598775764633519	0.099182087258678	0.027536805976399	1	NA	0.027536805976399	NA	NA	0
PRSS23	14370	11	none	0	0	0	0	0	1	0	0	1	0	0	0	0.005701262209082	0.363414142048288	0.018371722	0.5175876	0.245935013976094	0.162036526407358	0.189907281135055	NA	0.162036526407358	0.5175876	0.192326280489773	0.116978391499612	0.136081574752319	NA	0.116978391499612	NA	NA	0
PRSS27	15475	16	none	0	0	0	0	0	2	0	0	0	0	0	0	0.077503396177779	0.326790010345521	0.003821741	0.263501484165208	0.133840048064695	0.159488456432375	0.091129395911221	0.71060328939671	0.159488456432375	0.125650071142636	0.104665692813295	0.265532514753363	0.202488325114599	NA	0.265532514753363	NA	NA	0
PRSS3	9486	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.081435780378556	0.360984545278758	0.002928536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS33	30405	16	none	0	0	0	0	0	0	0	0	0	0	0	1	0.078352686236171	0.334154589345931	NA	0.001	0.16737545390682	1	1	NA	1	0.001	0.130891075551833	1	1	NA	1	NA	NA	0
PRSS35	21387	6	none	0	0	0	0	0	0	0	0	0	0	0	1	0.094292311565863	0.472096130542002	0.002988248	0.001	0.195543740371393	1	1	NA	1	0.001	0.152919259647768	1	1	NA	1	NA	NA	0
PRSS36	26906	16	none	0	0	0	0	0	3	0	0	0	0	0	3	0.220775984723816	0.879233579058599	0.003158861	0.660420625043459	0.519165029461045	0.303799681067202	0.159027298265669	0.95004104995895	0.303799681067202	0.659420625043459	0.405997818132198	0.201120033984212	0.090015089097501	0.94992005007995	0.201120033984212	NA	NA	0
PRSS37	29211	7	none	0	0	0	0	0	0	0	0	0	0	0	0	0.077365767471214	0.325598050528563	0.003779095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS38	29625	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.081863741545065	0.364715731097224	0.008868868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS42	30716	3	none	0	0	0	0	0	0	0	0	0	0	0	1	0.100722871401022	0.331242776346775	0.007762587	0.001	0.147187485194061	1	1	NA	1	0.001	0.115103665412884	1	1	NA	1	NA	NA	0
PRSS45	30717	3	none	0	0	0	0	0	1	0	0	0	0	0	0	0.053693947081609	0.138034329627911	NA	0.09808399670007	0.08329837106189	0.37054509097345	0.330655282626865	NA	0.37054509097345	0.09808399670007	0.065141053395299	0.303710740761464	0.26944181649997	NA	0.303710740761464	NA	NA	0
PRSS46	NA	NA	none	0	0	0	0	0	0	0	0	0	0	0	0	0.044051599203479	0.080275349572378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS48	24635	4	none	0	0	0	0	0	1	0	0	0	0	0	0	0.084175993285429	0.384878085467344	0.010903573	0.09808399670007	0.106626442803584	1	0.442452314393886	NA	1	0.09808399670007	0.083384089214162	0.414031517939285	0.366738284046627	NA	0.414031517939285	NA	NA	0
PRSS50	17910	3	none	0	0	0	2	0	2	0	0	0	0	0	0	0.093467347459054	0.465097756913695	NA	0.646246638277656	0.159291392758302	0.049252142234045	0.131372542459166	0.920752079247921	0.049252142234045	0.646246638277656	0.124569172107465	0.037167066936441	0.086799499401194	0.920942079057921	0.037167066936441	NA	NA	0
PRSS53	34407	16	none	0	0	0	0	0	0	0	0	0	0	0	1	0.140895205566057	0.63132148071434	0.004782766	0.001	0.258204689060619	1	1	NA	1	0.001	0.201921420822472	1	1	NA	1	NA	NA	0
PRSS54	26336	16	none	0	0	0	0	0	0	0	0	0	0	0	0	0.096073987700168	0.295659666104093	0.00464133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRSS55	30824	8	none	0	0	0	0	0	0	0	0	0	0	0	2	0.079015674355072	0.339913333809212	0.002074737	0.002	0.121064520652497	1	1	NA	1	0.002	0.094674965471307	1	1	NA	1	NA	NA	0
PRSS56	39433	2	none	0	0	0	0	0	0	0	0	0	0	0	1	0.166665714732927	0.778316545803775	NA	0.001	0.33308133149932	1	1	NA	1	0.001	0.26047650780654	1	1	NA	1	NA	NA	0
PRSS57	31397	19	none	0	0	0	0	0	2	0	0	0	0	0	1	0.072208255885354	0.281359276508714	NA	0.221407081622937	0.138580422520406	0.214909692783178	0.157917503922652	0.289478710521289	0.186756966424724	0.001	0.108372763931214	1	1	NA	1	NA	NA	0
PRSS58	39125	7	none	0	0	0	0	0	1	0	0	0	0	0	0	0.062808496956651	0.204522400303041	0.005985103	0.09808399670007	0.079131464612453	0.366539349536028	0.323601092993127	NA	0.366539349536028	0.09808399670007	0.061882446149374	0.300256727225122	0.263423709740303	NA	0.300256727225122	NA	NA	0
PRSS8	9491	16	none	0	0	0	0	0	0	0	0	0	0	0	2	0.079787615989152	0.34662723588988	0.019979389	0.002	0.153041509432943	1	1	NA	1	0.001	0.119681633753214	1	1	NA	1	NA	NA	0
PRTFDC1	23333	10	none	0	0	0	0	0	0	0	0	0	0	0	0	0.081781005774853	0.363994336765599	0.001595986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRTG	26373	15	none	0	1	0	0	0	4	0	0	0	0	0	1	0.0447966937844	0.978909412064782	0.03665572	1.39232083550067	0.597180575786759	0.057199769248365	0.12699703650584	0.479297520702479	0.057199769248365	0.622834883725998	0.467007593042336	0.299183393060752	0.121327081984385	0.113412886587113	0.072735448751466	NA	NA	0
PRTN3	9495	19	none	0	0	0	0	0	2	0	0	0	0	0	1	0.07045802078118	0.266604708450267	NA	0.215619393324563	0.135006865181081	0.219544367468852	0.163680102233641	0.81974418025582	0.219544367468852	0.215619393324563	0.105578167992726	0.163056914005041	0.118547897755689	0.819197180802819	0.163056914005041	NA	NA	0
PRUNE1	13420	1	none	0	0	0	0	0	1	0	0	0	0	0	0	0.118251162485805	0.467704626824161	0.017591614	0.128462515980059	0.218098626064405	1	1	NA	1	0.128462515980059	0.170557647944243	1	0.309050912290018	NA	1	NA	NA	0
PRUNE2	25209	9	none	0	1	0	0	0	9	0	0	0	0	0	2	0.161687279764231	0.999985560087275	NA	1.90274669485309	1.12022207203646	0.101164603361576	0.070979576724998	0.49014750985249	0.101164603361576	1.80466269815302	0.876036888583331	0.054896659841384	0.039894347222218	0.735160264839735	0.054896659841384	NA	NA	0
PRX	13797	19	none	0	0	0	0	0	5	0	0	0	0	0	2	0.279335848041896	0.975648250836299	0.007306407	0.915991569676365	0.655337775613227	0.239946575265427	0.064883543470359	0.01002098997901	0.005421497976041	0.913991569676365	0.512487729219333	0.144573473216937	0.026082039046425	0.00973899026101	0.002356762111252	NA	NA	0
PRY	14024	NA	none	0	0	0	0	0	0	0	0	0	0	0	0	0.036126013229284	0.044646530878274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PRY2	21504	NA	none	0	0	0	0	0	0	0	0	0	0	0	0	0.036126013229284	0.044646530878274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSAP	9498	10	none	0	0	0	0	0	3	0	0	0	0	0	0	0.131048630536211	0.563297104452909	0.076906972	0.7347607	0.246967053860211	0.059994714909482	0.014978709825683	0.344167655832344	0.032311435406065	0.5042512	0.193133357078912	0.103590535967098	0.045388636256253	0.642386357613642	0.103590535967098	NA	NA	0
PSAPL1	33131	4	none	0	0	0	0	0	2	0	0	0	0	0	0	0.10565522017278	0.369583797382776	0.001169795	0.196167993400139	0.171973242663017	0.391619989435325	0.31217532418049	0.511067488932511	0.391619989435325	0.09808399670007	0.134486641696162	1	0.586016656348007	NA	1	NA	NA	0
PSAT1	19129	9	none	0	0	0	0	0	4	0	0	0	0	0	0	0.092216430759291	0.454435653834388	0.005790262	0.761280193400139	0.188688218503364	0.031131035945688	0.008667275568421	0.217788782211218	0.01372769690636	0.761280193400139	0.147558099394994	0.018340374821421	0.004304376691175	0.217067782932217	0.007451998157742	NA	NA	0
PSCA	9500	8	none	0	0	0	0	0	2	0	0	0	0	0	0	0.037112352370107	0.048459756587767	NA	0.196167993400139	0.048575434686201	0.073847745847982	0.036715339916331	0.256414743585256	0.05333721055593	0.09808399670007	0.037986997155595	0.237541019635707	0.208492401365586	NA	0.237541019635707	NA	NA	0
PSD	9507	10	none	0	0	0	0	0	1	0	0	0	0	0	2	0.24293758934804	0.930975153022765	0.070867733	0.3063136	0.627522800026654	1	1	NA	1	0.3063136	0.490735841556034	1	1	NA	1	NA	NA	0
PSD2	19092	5	none	0	0	0	0	0	0	0	1	0	0	0	3	0.016960638574657	0.829387148654146	0.003916084	0.403376939394758	0.442814500346103	1	1	NA	1	0.003	0.346290121205683	1	1	NA	1	NA	NA	0
PSD3	19093	8	none	0	2	0	0	0	4	0	0	0	0	0	1	0.002837532698513	0.926925076424691	0.048089118	2.02556195018129	0.528446920322747	0.003421715331118	0.096936746791741	0.836119163880836	0.003421715331118	1.79580885018129	0.413256449249752	0.003154249989906	0.173096268819189	0.918730081269919	0.003154249989906	NA	NA	0
PSD4	19096	2	none	0	0	0	0	0	4	0	0	0	0	0	1	0.247440887363701	0.938823911655794	0.060058226	1.01001819670007	0.565005101661517	0.145197388371376	0.040463533447399	0.134278865721134	0.033769600685128	1.01001819670007	0.441845705105122	0.082287601060672	0.017424753913819	0.133854866145134	0.016468671922182	NA	NA	0
PSEN1	9508	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.126424703809494	0.529536169863705	0.265648755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSEN2	9509	1	none	0	0	0	0	0	1	0	0	0	0	0	1	0.106106538459937	0.373109173072043	0.023632853	0.2993823	0.275570031960013	0.421188603270109	0.362653591209297	NA	0.421188603270109	0.001	0.215501479047099	1	1	NA	1	NA	NA	0
PSENEN	30100	19	none	0	0	0	0	0	1	0	0	0	0	0	0	0.039002361984096	0.056264022980481	0.076951019	0.222658	0.084222562204688	0.168350514615952	0.11621544799944	NA	0.168350514615952	0.222658	0.065863790032438	0.133468019838481	0.091465515350231	NA	0.133468019838481	NA	NA	0
PSG1	9514	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.121199277582696	0.490271714098039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG11	9516	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.100765159658087	0.331569454413042	0.001397778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG2	9519	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.101003724724546	0.333413207558789	0.002416711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG3	9520	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.130097381792939	0.556436841015427	0.002335863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG4	9521	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.122250822152388	0.498255106369682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG5	9522	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.10426840012474	0.358764128822337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG6	9523	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.123240721922721	0.505735025290281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG8	9525	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.117127766829089	0.459042806821332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSG9	9526	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.119123304311844	0.47440684328569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSIP1	9527	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.166541923219659	0.777726216407087	0.083463351	0.098119459630396	0.287009487477866	1	1	NA	1	0.098119459630396	0.224447370463726	1	1	NA	1	NA	NA	0
PSKH1	9529	16	none	0	0	0	0	0	1	0	0	0	0	0	0	0.091234159305529	0.446024393846982	0.022228579	0.123368481864384	0.285100663828478	1	1	NA	1	0.123368481864384	0.222954630789686	1	1	NA	1	NA	NA	0
PSKH2	18997	8	none	0	0	0	0	0	1	0	0	0	0	0	0	0.091536366446797	0.448615649444353	0.003374791	0.09808399670007	0.177936797698027	1	1	NA	1	0.09808399670007	0.139150265390228	1	0.454791257578719	NA	1	NA	NA	0
PSMA1	9530	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.084165356484723	0.38478536962109	0.056354412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMA2	9531	7	none	0	0	0	0	0	1	0	0	0	0	0	0	0.080525987659143	0.35305620723485	0.108288897	0.3009707	0.154044258720004	0.253899742089061	0.175122394854928	NA	0.253899742089061	0.3009707	0.120465804488101	0.2022018398224	0.137356297232346	NA	0.2022018398224	NA	NA	0
PSMA3	9532	14	none	0	0	0	0	0	1	0	0	0	0	0	0	0.080585699351515	0.353576360342384	0.22317664	0.547497	0.244516827783754	0.185863476204273	0.121868220545293	NA	0.185863476204273	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMA4	9533	15	none	0	0	0	0	0	0	0	0	0	0	0	0	0.07537884558707	0.308445653524457	0.054520464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMA5	9534	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.070597598725293	0.267775313210194	0.315136813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMA6	9535	14	none	0	0	0	0	0	2	0	0	0	0	0	0	0.062627368969905	0.203111290785922	0.27026183	0.381569548178345	0.283494072025054	0.32464935885319	0.273117903026127	NA	0.32464935885319	0.125340478248001	0.221698242686087	1	1	NA	1	NA	NA	0
PSMA7	9536	20	none	0	0	0	0	0	1	0	0	0	0	0	1	0.071715422433281	0.277188579866383	0.312346826	0.323323183905479	0.306426165568191	0.379223193570839	0.315719392743156	NA	0.379223193570839	0.001	0.239631615342914	1	1	NA	1	NA	NA	0
PSMA8	22985	18	none	0	0	0	0	0	0	0	0	0	0	0	0	0.086897531840218	0.408564731310698	0.014980873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMB1	9537	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.06494047908579	0.221359812599193	0.085289856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMB10	9538	16	none	0	0	0	0	0	3	0	0	0	0	0	0	0.074722840677574	0.302809253080866	0.002291228	0.73027763106205	0.236023843608768	0.05617405061378	0.026434418412164	0.619529380470619	0.05617405061378	0.5967545	0.18457553975046	0.075101229890663	0.038822175045142	0.7998332001668	0.075101229890663	NA	NA	0
PSMB11	31963	14	none	0	0	0	0	0	2	0	0	0	0	0	1	0.058919337230458	0.174962335275938	0.0301456	0.267575962515644	0.143622127508369	0.191612390249666	0.149325106940041	0.208171791828208	0.13898291896789	0.267575962515644	0.112315481773562	0.139254509913445	0.10608616393082	0.208250791749208	0.106320639260165	NA	NA	0
PSMB2	9539	1	none	0	0	0	0	0	2	0	0	0	0	0	0	0.068567995179774	0.250868321331106	0.332406658	1.0810934	0.287720463870418	0.057821718534504	0.029230234777997	0.421760578239422	0.057821718534504	0.5366022	0.225003368745081	0.228268435949713	0.173194569940406	NA	0.228268435949713	NA	NA	0
PSMB3	9540	17	none	0	0	0	0	0	0	0	0	0	0	0	1	0.055673723422662	0.151612808107001	0.27426422	0.001	0.220999579802351	1	1	NA	1	0.001	0.172826253919746	1	1	NA	1	NA	NA	0
PSMB4	9541	1	none	0	1	0	0	0	1	0	0	0	0	0	0	0.00392670978899	0.412065195384937	0.032449133	0.952962478390574	0.205279509692727	0.019080163906071	0.222695828521745	NA	0.019080163906071	0.952962478390574	0.160532833132106	0.011004155596288	0.171222079243605	NA	0.011004155596288	NA	NA	0
PSMB5	9542	14	none	0	0	0	0	0	1	0	0	0	0	0	0	0.072396872056057	0.282958607408646	0.101165449	0.2893899	0.175348280266395	0.254079910831772	0.184380335007916	NA	0.254079910831772	0.2893899	0.137125991084752	0.195887338094045	0.139159506367793	NA	0.195887338094045	NA	NA	0
PSMB6	9543	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.072519296447928	0.28399758148331	0.031901113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMB7	9544	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.064022256225011	0.214057937196218	0.266501041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMB8	9545	6	none	0	0	0	0	0	1	0	0	0	0	0	0	0.081595829798007	0.36237984088412	0.010327504	0.179549600970647	0.191997492173243	1	0.322087594319724	NA	1	0.179549600970647	0.150146020023947	0.32395784336227	0.254033501984126	NA	0.32395784336227	NA	NA	0
PSMB9	9546	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.075300924531502	0.307775389073537	0.014084208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMC1	9547	14	none	0	0	0	0	0	1	0	0	0	0	0	0	0.115610592858082	0.447299214018112	0.243702505	0.802633	0.675946163562638	0.381715830942723	0.312729933756355	NA	0.381715830942723	0.802633	0.528603915918906	0.304393514096227	0.245979386667592	NA	0.304393514096227	NA	NA	0
PSMC2	9548	7	none	0	0	0	0	0	2	0	0	0	0	0	0	0.131808468690786	0.568743282175195	0.287138759	1.6402561	0.747784809069431	0.131188586854717	0.074973941402088	0.589141410858589	0.131188586854717	1.6402561	0.584783226308145	0.083855496337391	0.04574491080657	0.588855411144589	0.083855496337391	NA	NA	0
PSMC3	9549	11	none	0	0	0	0	0	7	0	0	0	0	0	0	0.117409927105624	0.461221252842922	0.12715528	4.63141121365315	0.667645338897286	4.01E-05	2.33E-05	0.027280972719027	9.70E-06	4.63141121365315	0.522112498909693	8.32E-06	4.81E-06	0.026937973062027	2.18E-06	NA	NA	0
PSMC3IP	17928	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.064567422256124	0.218384343657597	0.004751904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMC4	9551	19	none	0	0	0	0	0	3	0	1	0	0	0	2	0.006179899904939	0.396480505822778	0.046942652	1.40856269943547	0.43731870423491	0.040287341268031	0.09837400101545	0.604051395948604	0.040287341268031	1.03580413709242	0.34199229468921	0.07613590570456	0.192406011118949	0.971827028172972	0.07613590570456	NA	NA	0
PSMC5	9552	17	novel	0	0	1	0	0	9	0	0	0	0	0	0	0.108145483563022	0.389052051321281	0.119689795	6.12769412523876	0.538699621747577	2.36E-08	2.40E-08	1.05E-07	8.76E-14	6.12769412523876	0.42127427435782	2.62E-09	2.86E-09	2.35E-08	2.57E-15	NA	NA	1
PSMC6	9553	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.122453013829076	0.499785782624078	0.002582881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMD1	9554	2	none	0	0	0	0	0	5	0	0	0	0	0	0	0.253572504929855	0.948290514123904	0.46611832	2.32341106753549	1.02383265163321	0.068852951204845	0.018804007062174	0.065388934611065	0.009469056896338	1.1917001675355	0.800658363154983	0.253409071430573	0.131997444700116	0.467697532302468	0.233660727210198	NA	NA	0
PSMD10	9555	X	none	0	0	0	0	0	0	0	0	0	0	0	0	0.036987319791593	0.047966509511628	0.052762427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMD11	9556	17	none	0	0	0	0	0	0	0	0	1	0	0	0	0.010593023827769	0.638443413610565	0.107526282	0.4029126	0.264777357624614	0.253673782860105	1	NA	0.253673782860105	0.4029126	0.207061383926415	0.185231369009977	1	NA	0.185231369009977	NA	NA	0
PSMD12	9557	17	discordant	0	0	0	0	0	0	0	0	2	0	0	0	0.000548508383565	0.646559843674203	0.182459911	1.727146	0.498420357279192	0.033622598317886	1	NA	0.033622598317886	1.727146	0.389775054336951	0.018346208456856	1	NA	0.018346208456856	NA	NA	0
PSMD13	9558	11	none	0	0	0	0	0	0	1	0	0	0	0	0	0.007810517405976	0.499025556744389	0.14944586	0.400376939394758	0.244979262155502	0.246579019605791	1	NA	0.246579019605791	0.400376939394758	0.191578862748176	0.18378540236353	1	NA	0.18378540236353	NA	NA	0
PSMD14	16889	2	none	0	0	0	0	0	2	0	0	0	0	0	2	0.081616473196083	0.3625598172145	0.087042445	1.22243424018231	0.300958928308599	0.046936536006635	0.037266948787134	0.734517265482735	0.046936536006635	0.7205897	0.235356122440571	0.114578458588717	0.102937696652983	NA	0.114578458588717	NA	NA	0
PSMD2	9559	3	none	0	0	0	0	0	3	0	0	0	0	0	0	0.235133530749704	0.915388775176315	0.456552809	1.4948142	0.992332106039763	0.224542777278842	0.107646842483708	0.393384606615393	0.176240957316664	1.0898696	0.776024283324546	0.276853168867531	0.156917782394249	0.178728821271179	0.128278895154439	NA	NA	0
PSMD3	9560	17	none	0	0	0	0	0	1	0	0	0	0	0	1	0.150537699585157	0.691908175398631	0.347398477	0.5538383	0.719004003594485	1	0.435197872257352	NA	1	0.5538383	0.562276039645272	1	0.339171899824234	NA	1	NA	NA	0
PSMD4	9561	1	none	0	0	0	0	0	1	0	0	0	0	0	0	0.095620636834697	0.292231241987738	0.210148173	0.5246296	0.429822922848083	0.398515994658099	0.338552992095505	NA	0.398515994658099	NA	NA	NA	NA	NA	NA	NA	NA	0
PSMD5	9563	9	none	0	0	1	0	0	0	0	0	0	0	0	0	0.120796231336469	0.487202002533196	0.005955608	0.198398825238761	0.256141111073171	1	1	NA	1	0.198398825238761	0.200307660047176	1	1	NA	1	NA	NA	0
PSMD6	9564	3	none	0	1	0	0	0	2	0	0	0	0	0	1	0.005896008315204	0.377023395319512	0.115373316	1.05455494824109	0.286998388400269	0.023070123479536	0.163768878163984	0.717306282693717	0.023070123479536	1.05355494824109	0.224438690754903	0.012016820804275	0.109442562685295	0.717910282089718	0.012016820804275	NA	NA	0
PSMD7	9565	16	none	0	0	0	0	0	0	0	0	0	0	0	1	0.093823718529834	0.468124311238511	0.023089521	0.001	0.189304225785466	1	1	NA	1	0.001	0.148039829862754	1	1	NA	1	NA	NA	0
PSMD8	9566	19	none	0	0	0	0	0	1	0	0	1	0	0	0	0.00603532730085	0.386629275067648	NA	0.560878613022572	0.275051496494826	0.157180202310724	1	NA	0.157180202310724	0.560878613022572	0.215095973561283	0.108791121898222	1	NA	0.108791121898222	NA	NA	0
PSMD9	9567	12	none	0	0	0	0	0	2	0	0	0	0	0	0	0.0625614739009	0.202598708322644	0.005164073	0.40403219670007	0.152256075612291	0.111732039208502	0.071420509441965	0.457144542855457	0.111732039208502	0.40403219670007	0.119067408219181	0.076804657091092	0.046149511172686	0.458014541985458	0.076804657091092	NA	NA	0
PSME1	9568	14	none	0	0	0	0	0	0	0	0	0	0	0	1	0.070045057700015	0.263147837234995	0.030826244	0.001	0.108758655756694	1	1	NA	1	0.001	0.085051523955779	1	1	NA	1	NA	NA	0
PSME2	9569	14	none	0	0	0	0	0	0	0	0	1	0	0	1	0.002897929242828	0.306549106553971	0.010039261	0.502484	0.114459614591822	0.055222105820198	1	NA	0.055222105820198	0.001	0.089509791976501	1	1	NA	1	NA	NA	0
PSME3	9570	17	none	0	1	0	0	0	0	0	0	0	0	0	0	0.003133026849586	0.332022841387819	0.209445852	0.912203687525801	0.336752273160211	0.110135917185484	1	NA	0.110135917185484	NA	NA	NA	NA	NA	NA	NA	NA	0
PSME4	20635	2	none	0	0	0	0	0	6	0	0	0	0	0	2	0.462112512984073	0.999824710162494	0.0945627	1.52175616559852	1.02098637153105	0.191997371509931	0.024047031944525	0.442818557181443	0.059017440240885	1.21480796559852	0.798432513096328	0.20166503054878	0.034243868838069	0.26974973025027	0.052509363975012	NA	NA	0
PSMF1	9571	20	none	0	1	0	0	0	0	0	0	0	0	0	0	0.002474166304125	0.258723371801711	0.004190207	0.647014278390574	0.154600120972032	0.044720999651217	1	NA	0.044720999651217	0.647014278390574	0.120900500295213	0.031169837515733	1	NA	0.031169837515733	NA	NA	0
PSMG1	3043	21	none	0	0	0	0	0	0	0	0	0	0	0	1	0.08655156722113	0.405558885146068	0.011363014	0.001	0.142976187111269	1	1	NA	1	0.001	0.111810342989198	1	1	NA	1	NA	NA	0
PSMG2	24929	18	none	0	0	0	0	0	2	0	0	0	0	0	0	0.066506985639898	0.233979988548046	0.008296455	0.346057845099055	0.123952372086882	0.111823753844437	0.049955068387516	0.419290580709419	0.101918005785689	0.346057845099055	0.096933325173746	0.08110879563245	0.031943243308806	0.419179580820419	0.071144186298448	NA	NA	0
PSMG3	22420	7	none	0	0	0	0	0	0	0	0	0	0	0	1	0.024218181690392	0.059033947530337	0.029093539	0.001	0.056619148801926	1	1	NA	1	0.001	0.044277348383708	1	1	NA	1	NA	NA	0
PSMG4	21108	6	none	0	0	0	0	0	4	0	0	0	0	0	0	0.04537925542579	0.087333291021805	NA	0.522562290100209	0.142325474059632	0.059048632056154	0.019223613357889	0.034707965292035	0.005546138538919	0.32639429670007	0.111301471890024	0.100359577046425	0.049374552528452	NA	0.100359577046425	NA	NA	0
PSORS1C1	17202	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.04220267093306	0.070956173013265	0.001464547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
PSORS1C2	17199	6	none	0	0	0	0	0	0	0	0	0	0	0	1	0.040510501557565	0.062957919932787	0.016098975	0.001	0.074371153829489	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0
