transcript	gene	chr	amino_acids	genomic_start	genomic_end	obs_mis	exp_mis	obs_exp	chisq_diff_null	region_name
ENST00000321300.6	BAIAP2	17	1-463	79009055	79080596	111	194,995093	0,569245094	36,18129842	BAIAP2_1
ENST00000321300.6	BAIAP2	17	464-553	79080597	79090105	59	47,61285328	1,239161191	2,723363576	BAIAP2_2
ENST00000328666.6	SIRT7	17	1-28	79876007	79875924	17	19,41219046	0,875738368	0,312992358	SIRT7_1
ENST00000328666.6	SIRT7	17	29-113	79875923	79873555	5	30,09719251	0,166128452	32,2444452	SIRT7_2
ENST00000328666.6	SIRT7	17	114-401	79873554	79870292	92	125,4337043	0,733455179	9,829471359	SIRT7_3
ENST00000589666.1	UNK	17	1-334	73780962	73812891	38	139,6794422	0,272051487	74,01739867	UNK_1
ENST00000589666.1	UNK	17	335-811	73812892	73820498	131	167,4080432	0,782519152	7,918052127	UNK_2
ENST00000329197.5	OGFOD3	17	1-141	80376361	80367244	36	65,21099243	0,552054165	13,08494238	OGFOD3_1
ENST00000329197.5	OGFOD3	17	142-332	80364358	80352247	99	81,58320085	1,213485117	3,718227397	OGFOD3_2
ENST00000327268.4	SLC16A6	17	1-405	66274461	66267086	107	144,8279762	0,738807534	9,880382379	SLC16A6_1
ENST00000327268.4	SLC16A6	17	406-524	66267085	66265237	1	36,15863797	0,027655909	34,18629388	SLC16A6_2
ENST00000589228.1	PRKAR1A	17	1-62	66511541	66518905	22	21,75549301	1,011238863	0,00274798	PRKAR1A_1
ENST00000589228.1	PRKAR1A	17	63-382	66518906	66526590	33	118,1087907	0,27940342	61,32910352	PRKAR1A_2
ENST00000354321.7	DUS1L	17	1-184	80022935	80019818	49	92,33456275	0,530678855	20,33782662	DUS1L_1
ENST00000354321.7	DUS1L	17	185-474	80019817	80015991	124	118,9462426	1,042487743	0,214722745	DUS1L_2
ENST00000318430.5	TMC8	17	1-100	76127670	76128441	9	22,14671071	0,40638089	10,08506209	TMC8_1
ENST00000318430.5	TMC8	17	101-638	76128442	76136926	217	216,9952987	1,000021665	0	TMC8_2
ENST00000318430.5	TMC8	17	639-727	76136927	76137193	19	39,27988659	0,483708118	12,96137573	TMC8_3
ENST00000361357.3	MAP3K3	17	1-26	61700120	61710114	4	14,82841808	0,269752308	11,1748272	MAP3K3_1
ENST00000361357.3	MAP3K3	17	27-209	61710115	61759157	63	57,78052964	1,090332685	0	MAP3K3_2
ENST00000361357.3	MAP3K3	17	210-658	61759158	61771137	113	194,2050788	0,581859139	40,02508065	MAP3K3_3
ENST00000439174.2	GNA13	17	1-88	63052711	63052448	6	57,10677386	0,105066345	45,73717193	GNA13_1
ENST00000439174.2	GNA13	17	89-378	63052447	63010375	55	108,6675676	0,506130773	26,50476009	GNA13_2
ENST00000269397.4	CBX4	17	1-80	77813050	77809451	1	25,83880225	0,038701484	23,87750373	CBX4_1
ENST00000269397.4	CBX4	17	81-561	77809450	77807758	144	263,8661368	0,545731263	54,45143863	CBX4_2
ENST00000328585.4	TSPAN10	17	1-225	79609439	79614927	81	68,48091092	1,182811369	2,288631814	TSPAN10_1
ENST00000328585.4	TSPAN10	17	226-356	79614928	79615324	23	50,9751017	0,451200669	15,35271709	TSPAN10_2
ENST00000262613.5	SLC9A3R1	17	1-148	72744986	72758153	31	63,43593677	0,488681993	16,58507855	SLC9A3R1_1
ENST00000262613.5	SLC9A3R1	17	149-359	72758154	72764795	99	83,60886014	1,184085034	2,833278505	SLC9A3R1_2
ENST00000329138.4	HGS	17	1-232	79651097	79660566	34	92,98923292	0,365633729	37,42077971	HGS_1
ENST00000329138.4	HGS	17	233-412	79660567	79662872	118	73,37500924	1,608176969	27,13989164	HGS_2
ENST00000329138.4	HGS	17	413-559	79662873	79663747	32	72,72169777	0,440033731	22,80277717	HGS_3
ENST00000329138.4	HGS	17	560-778	79663748	79668648	79	84,82293548	0,931351875	0,399733603	HGS_4
ENST00000413366.3	PRKCA	17	1-136	64298970	64641508	15	62,18024479	0,241234174	35,7987574	PRKCA_1
ENST00000413366.3	PRKCA	17	137-673	64641509	64800155	122	188,1832664	0,648304189	23,27637753	PRKCA_2
ENST00000341928.2	EPB41L3	18	1-445	5489182	5423381	102	175,2929357	0,581883118	30,64501374	EPB41L3_1
ENST00000341928.2	EPB41L3	18	446-1088	5423380	5394682	239	237,7798322	1,005131502	0,006261294	EPB41L3_2
ENST00000329101.4	NFATC1	18	1-412	77160392	77193627	192	207,9583019	0,923262011	1,257192873	NFATC1_1
ENST00000329101.4	NFATC1	18	413-650	77193628	77227479	68	128,010694	0,531205619	33,98695816	NFATC1_2
ENST00000329101.4	NFATC1	18	651-931	77227480	77287577	128	142,496051	0,898270507	1,52739208	NFATC1_3
ENST00000316249.3	KCNG2	18	1-149	77623668	77624114	12	90,51828895	0,132569894	68,10912768	KCNG2_1
ENST00000316249.3	KCNG2	18	150-467	77624115	77659816	131	176,3344107	0,742906614	11,65517716	KCNG2_2
ENST00000257209.4	FHOD3	18	1-62	33877799	33935522	5	19,48750256	0,256574694	10,77037603	FHOD3_1
ENST00000257209.4	FHOD3	18	63-1440	33935523	34359493	487	486,6011693	1,000819625	0,000326892	FHOD3_2
ENST00000262039.4	PIK3C3	18	1-472	39535257	39595530	135	140,8410358	0,958527458	0,242242601	PIK3C3_1
ENST00000262039.4	PIK3C3	18	473-888	39600602	39661101	65	134,3856227	0,483682694	35,82499777	PIK3C3_2
ENST00000261601.7	USP14	18	1-304	158699	202915	58	90,79861041	0,638776296	13,60590817	USP14_1
ENST00000261601.7	USP14	18	305-349	202916	204575	0	13,59692104	0	27,19384208	USP14_2
ENST00000261601.7	USP14	18	350-495	204576	211284	35	44,62968609	0,784231373	2,245789335	USP14_3
ENST00000590208.1	MBD1	18	1-76	47806362	47803366	5	32,08916764	0,155815821	22,86824675	MBD1_1
ENST00000590208.1	MBD1	18	77-656	47803365	47795999	183	256,1788961	0,714344557	20,90395	MBD1_2
ENST00000261326.5	MOCOS	18	1-44	33767503	33767634	3	14,96158943	0,200513456	9,563129798	MOCOS_1
ENST00000261326.5	MOCOS	18	45-889	33767635	33848648	328	291,9529917	1,123468536	4,450671327	MOCOS_2
ENST00000269143.3	AFG3L2	18	1-158	12377081	12367042	44	34,80236154	1,264282022	2,430770487	AFG3L2_1
ENST00000269143.3	AFG3L2	18	159-662	12367041	12337529	86	177,5472832	0,484378012	47,20379221	AFG3L2_2
ENST00000269143.3	AFG3L2	18	663-798	12337528	12329564	41	41,63431688	0,984764566	0,009664093	AFG3L2_3
ENST00000329286.6	RAB12	18	1-62	8609726	8609911	6	31,93248231	0,187896448	21,059861	RAB12_1
ENST00000329286.6	RAB12	18	63-245	8609912	8638260	49	53,91391018	0,908856357	0,447871676	RAB12_2
ENST00000420428.2	CELF4	18	1-260	35145604	34854295	42	126,5543234	0,331873293	76,45647617	CELF4_1
ENST00000420428.2	CELF4	18	261-413	34854294	34844647	49	58,18265896	0,84217533	1,532146412	CELF4_2
ENST00000420428.2	CELF4	18	414-487	34844646	34833774	12	36,60414768	0,327831701	22,44217754	CELF4_3
ENST00000400345.3	NEDD4L	18	1-427	55711893	56008933	114	148,6669007	0,766814937	8,083803431	NEDD4L_1
ENST00000400345.3	NEDD4L	18	428-976	56008934	56063501	64	155,3953509	0,411852733	53,75392586	NEDD4L_2
ENST00000399799.2	ROCK1	18	1-675	18690871	18571255	69	181,6825954	0,379783214	69,88763719	ROCK1_1
ENST00000399799.2	ROCK1	18	676-1170	18571254	18539803	101	137,525414	0,734409715	9,700795119	ROCK1_2
ENST00000399799.2	ROCK1	18	1171-1355	18539802	18531345	3	48,40250234	0,061980267	42,58844314	ROCK1_3
ENST00000300249.5	MAPRE2	18	1-199	32621504	32682110	5	71,22050924	0,070204497	61,57153173	MAPRE2_1
ENST00000300249.5	MAPRE2	18	200-328	32682111	32720333	33	38,09560993	0,866241545	0,681580912	MAPRE2_2
ENST00000299543.7	CTDP1	18	1-343	77439948	77473137	52	102,8715153	0,505484923	25,15673128	CTDP1_1
ENST00000299543.7	CTDP1	18	344-962	77473138	77513790	245	234,8273215	1,043319825	0,440678657	CTDP1_2
ENST00000399022.4	RPRD1A	18	1-94	33647367	33611060	6	30,78094657	0,194925779	19,95050125	RPRD1A_1
ENST00000399022.4	RPRD1A	18	95-313	33611059	33573114	52	64,98675572	0,80016304	2,595233787	RPRD1A_2
ENST00000319481.3	OSBPL1A	18	1-559	21957497	21776089	179	165,9050761	1,078930219	1,033585206	OSBPL1A_1
ENST00000319481.3	OSBPL1A	18	560-951	21761243	21743143	73	119,404695	0,611366245	18,03443089	OSBPL1A_2
ENST00000588072.1	MPPE1	18	1-81	11897263	11897021	1	18,25759705	0,05477172	16,31236877	MPPE1_1
ENST00000588072.1	MPPE1	18	82-397	11897020	11884444	126	119,7642109	1,052067216	0,324680178	MPPE1_2
ENST00000282030.5	SETBP1	18	1-1426	42281312	42643150	441	489,2340429	0,901409063	4,7554395	SETBP1_1
ENST00000282030.5	SETBP1	18	1427-1597	42643151	42643663	17	59,47474178	0,285835625	30,33394741	SETBP1_2
ENST00000412036.2	CXXC1	18	1-471	47813959	47810276	138	228,6208987	0,603619357	35,92037007	CXXC1_1
ENST00000412036.2	CXXC1	18	472-661	47810275	47808963	22	107,7471588	0,204181718	68,23915663	CXXC1_2
ENST00000340541.4	VAPA	18	1-141	9914254	9944926	20	46,36615902	0,431349079	14,9931406	VAPA_1
ENST00000340541.4	VAPA	18	142-295	9944927	9954208	56	44,31474231	1,263687818	3,081260098	VAPA_2
ENST00000580170.1	PTPRM	18	1-379	7567817	8069688	89	136,7672996	0,650740347	19,05786593	PTPRM_1
ENST00000580170.1	PTPRM	18	380-919	8069689	8296368	178	170,7796602	1,042278687	0	PTPRM_2
ENST00000580170.1	PTPRM	18	920-1466	8296369	8406160	151	208,3131044	0,724870384	17,45395777	PTPRM_3
ENST00000282050.2	ATP5A1	18	1-269	43678197	43667451	95	110,3403516	0,860972424	2,132731891	ATP5A1_1
ENST00000282050.2	ATP5A1	18	270-487	43667450	43664589	28	86,91577195	0,322150967	39,93599903	ATP5A1_2
ENST00000282050.2	ATP5A1	18	488-554	43664588	43664248	21	18,34388022	1,144795962	0,384595419	ATP5A1_3
ENST00000315677.3	DLGAP1	18	1-311	3880068	3879136	139	174,3615198	0,797194244	7,171519737	DLGAP1_1
ENST00000315677.3	DLGAP1	18	312-978	3879135	3499183	127	263,4505065	0,482063981	70,67263208	DLGAP1_2
ENST00000584895.1	RPL17-C18orf32	18	1-185	47017941	47010094	29	76,00712176	0,381543194	29,07187439	RPL17-C18orf32_1
ENST00000584895.1	RPL17-C18orf32	18	186-229	47010093	47009962	19	12,71433885	1,494375777	3,107478612	RPL17-C18orf32_2
ENST00000398339.1	TCF4	18	1-319	53303128	52946786	47	72,443422	0,648782163	8,936183645	TCF4_1
ENST00000398339.1	TCF4	18	320-774	52946785	52895456	53	168,0335848	0,315413136	78,750481	TCF4_2
ENST00000320876.6	SMCHD1	18	1-820	2656075	2722518	128	210,7883569	0,607244166	32,51561013	SMCHD1_1
ENST00000320876.6	SMCHD1	18	821-2006	2722519	2802550	279	295,1901255	0,945153567	0,887970635	SMCHD1_2
ENST00000399892.2	SEH1L	18	1-37	12948121	12948231	4	21,62423374	0,184977653	14,36414435	SEH1L_1
ENST00000399892.2	SEH1L	18	38-422	12951854	12987056	105	122,4527372	0,857473687	2,487474294	SEH1L_2
ENST00000358984.4	ANKRD30B	18	1-1137	14748419	14851711	233	183,7588197	1,26796635	13,19497936	ANKRD30B_1
ENST00000358984.4	ANKRD30B	18	1138-1393	14851712	14852479	11	48,42132725	0,227172625	28,92022612	ANKRD30B_2
ENST00000361524.3	ZNF521	18	1-13	22930910	22930872	0	3,581626608	0	7,163253215	ZNF521_1
ENST00000361524.3	ZNF521	18	14-1209	22930871	22775155	333	402,6233616	0,827075703	12,80059697	ZNF521_2
ENST00000361524.3	ZNF521	18	1210-1312	22775154	22642676	8	26,94725512	0,296876248	18,46347185	ZNF521_3
ENST00000262719.5	PHLPP1	18	1-382	60382917	60384062	16	103,0390941	0,155280868	73,523588	PHLPP1_1
ENST00000262719.5	PHLPP1	18	383-1718	60384063	60646664	373	397,3927553	0,938618017	1,497275683	PHLPP1_2
ENST00000400556.3	PPP4R1	18	1-608	9614482	9561996	173	180,2040466	0,960022837	0,287997347	PPP4R1_1
ENST00000400556.3	PPP4R1	18	609-951	9561995	9547787	66	118,5605845	0,556677418	23,30129404	PPP4R1_2
ENST00000269187.5	SLC39A6	18	1-533	33706970	33694304	174	154,7072304	1,124705029	2,405905396	SLC39A6_1
ENST00000269187.5	SLC39A6	18	534-756	33694303	33689556	34	77,49223588	0,438753633	24,40985939	SLC39A6_2
ENST00000342988.3	SMAD4	18	1-146	48573417	48575678	8	44,98649285	0,177831155	30,40914209	SMAD4_1
ENST00000342988.3	SMAD4	18	147-349	48575679	48591884	45	61,32051876	0,733848978	4,343722753	SMAD4_2
ENST00000342988.3	SMAD4	18	350-553	48591885	48604837	12	73,31362335	0,163680356	51,27778763	SMAD4_3
ENST00000586569.1	TNFRSF11A	18	1-97	59992586	60021631	27	23,10727972	1,16846294	0	TNFRSF11A_1
ENST00000586569.1	TNFRSF11A	18	98-209	60021632	60028923	19	50,71567502	0,374637624	26,12309993	TNFRSF11A_2
ENST00000586569.1	TNFRSF11A	18	210-617	60028924	60052267	129	140,0617446	0,92102237	0,897583098	TNFRSF11A_3
ENST00000323274.10	TYMS	18	1-191	657743	670708	31	63,04014785	0,491750116	20,07365135	TYMS_1
ENST00000323274.10	TYMS	18	192-280	670709	672895	3	32,22986059	0,093081383	44,21403469	TYMS_2
ENST00000323274.10	TYMS	18	281-314	672896	672997	13	10,05088458	1,293418494	0	TYMS_3
ENST00000261592.5	NOL4	18	1-164	31803217	31685047	31	83,01685633	0,373418139	32,59281864	NOL4_1
ENST00000261592.5	NOL4	18	165-405	31685046	31538224	82	73,2294988	1,119767325	1,05041947	NOL4_2
ENST00000261592.5	NOL4	18	406-503	31538223	31523062	6	39,38436316	0,152344726	28,29843152	NOL4_3
ENST00000261592.5	NOL4	18	504-639	31523061	31432806	34	42,37841949	0,80229514	1,656454252	NOL4_4
ENST00000256925.7	CABLES1	18	1-331	20715727	20774487	48	132,4320895	0,362449918	53,82968558	CABLES1_1
ENST00000256925.7	CABLES1	18	332-634	20774488	20837331	83	118,4578411	0,70067122	10,61355233	CABLES1_2
ENST00000269142.5	TAF4B	18	1-138	23806898	23845204	38	69,37343029	0,547760142	14,18831567	TAF4B_1
ENST00000269142.5	TAF4B	18	139-863	23845205	23969976	244	197,5722096	1,234991503	10,91013624	TAF4B_2
ENST00000309660.5	PTPN2	18	1-222	12884140	12817194	34	67,28102213	0,505343096	16,46268738	PTPN2_1
ENST00000309660.5	PTPN2	18	223-416	12817193	12794277	62	56,19617069	1,103278021	0,599408006	PTPN2_2
ENST00000313654.9	LAMA3	18	1-98	21269648	21269941	3	18,65312972	0,160830919	13,13562248	LAMA3_1
ENST00000313654.9	LAMA3	18	99-3334	21293884	21534612	1175	1112,859665	1,055838429	3,46981869	LAMA3_2
ENST00000269214.5	ESCO1	18	1-650	19154804	19140823	253	172,5444169	1,466289113	37,51556248	ESCO1_1
ENST00000269214.5	ESCO1	18	651-841	19140822	19110304	26	58,49298176	0,444497771	18,0499238	ESCO1_2
ENST00000382998.4	CTIF	18	1-388	46145937	46287847	161	159,1150268	1,011846607	0,022330537	CTIF_1
ENST00000382998.4	CTIF	18	389-601	46287848	46385930	54	100,6400773	0,536565566	21,61461786	CTIF_2
ENST00000299687.5	ZNF407	18	1-1651	72342976	72589228	557	503,2150613	1,106882609	0	ZNF407_1
ENST00000299687.5	ZNF407	18	1652-1832	72589229	72775173	21	65,39720842	0,321114624	41,08421717	ZNF407_2
ENST00000299687.5	ZNF407	18	1833-2249	72775174	72776424	162	158,843471	1,019871947	0	ZNF407_3
ENST00000581193.1	MYL12B	18	1-59	3272897	3273073	12	21,43303137	0,559883471	4,945424236	MYL12B_1
ENST00000581193.1	MYL12B	18	60-107	3273074	3277387	0	13,90130776	0	27,80261551	MYL12B_2
ENST00000581193.1	MYL12B	18	108-173	3277388	3277935	17	18,7351415	0,907385727	0,165903211	MYL12B_3
ENST00000256429.3	MBD2	18	1-129	51750929	51750543	4	62,57391773	0,063924398	54,82961532	MBD2_1
ENST00000256429.3	MBD2	18	130-412	51750542	51686147	57	83,24735583	0,684706432	8,275622466	MBD2_2
ENST00000443185.2	ZNF516	18	1-545	74155010	74153376	172	267,1998111	0,64371303	33,91845224	ZNF516_1
ENST00000443185.2	ZNF516	18	546-1164	74153375	74074453	318	278,8120639	1,14055323	5,507990998	ZNF516_2
ENST00000361757.3	SBNO2	19	1-739	1154275	1113564	232	245,39633	0,945409412	0,731313536	SBNO2_1
ENST00000361757.3	SBNO2	19	740-889	1113563	1112028	24	72,14674066	0,33265536	32,13046931	SBNO2_2
ENST00000361757.3	SBNO2	19	890-1367	1112027	1108219	89	115,0833741	0,773352369	5,911734944	SBNO2_3
ENST00000262966.8	MPND	19	1-90	4343591	4343967	0	7,697050539	0	15,39410108	MPND_1
ENST00000262966.8	MPND	19	91-305	4343968	4355014	61	79,32772013	0,768961971	4,604361093	MPND_2
ENST00000262966.8	MPND	19	306-472	4355015	4359999	79	57,55593224	1,37257789	0	MPND_3
ENST00000356663.3	TMEM259	19	1-77	1020995	1014467	6	25,72110252	0,233271494	15,12073148	TMEM259_1
ENST00000356663.3	TMEM259	19	78-621	1014466	1010349	165	191,4694518	0,861756267	3,659235841	TMEM259_2
ENST00000335312.3	PIP5K1C	19	1-440	3700388	3645997	76	209,0141541	0,363611739	84,64864623	PIP5K1C_1
ENST00000335312.3	PIP5K1C	19	441-669	3645996	3633165	101	120,4455901	0,83855291	3,139433941	PIP5K1C_2
ENST00000357368.4	PTPRS	19	1-531	5286151	5240321	114	259,5754614	0,439178647	81,64182722	PTPRS_1
ENST00000357368.4	PTPRS	19	532-1949	5240320	5206785	466	662,4860169	0,703411073	58,2755769	PTPRS_2
ENST00000325327.3	LMNB2	19	1-109	2456931	2444476	11	59,00887103	0,18641265	39,05941018	LMNB2_1
ENST00000325327.3	LMNB2	19	110-621	2444475	2430909	241	265,1917347	0,908776438	2,206856209	LMNB2_2
ENST00000262962.7	CCDC94	19	1-162	4247144	4258319	23	62,43993923	0,368353978	24,91208072	CCDC94_1
ENST00000262962.7	CCDC94	19	163-324	4258320	4268693	69	62,37696042	1,106177658	0,703218832	CCDC94_2
ENST00000262960.9	DPP9	19	1-731	4719918	4683627	214	265,7601236	0,805237434	10,0809345	DPP9_1
ENST00000262960.9	DPP9	19	732-893	4683626	4676576	24	59,82441124	0,401174028	21,4525879	DPP9_2
ENST00000443272.2	NFIC	19	1-154	3366635	3382141	28	97,16506672	0,288169411	49,23381021	NFIC_1
ENST00000443272.2	NFIC	19	155-509	3382142	3462767	111	156,9076247	0,707422601	13,43153344	NFIC_2
ENST00000326873.7	STK11	19	1-272	1206913	1221293	45	103,4415503	0,435028283	33,01782306	STK11_1
ENST00000326873.7	STK11	19	273-434	1221294	1226646	74	60,84131397	1,216278794	2,845944749	STK11_2
ENST00000342063.3	C19orf35	19	1-308	2280930	2276177	110	106,2565136	1,035230654	0,131885473	C19orf35_1
ENST00000342063.3	C19orf35	19	309-474	2276176	2275679	20	60,48761597	0,330646194	27,10053985	C19orf35_2
ENST00000221307.8	CYP4F3	19	1-485	15752226	15770087	239	193,2936098	1,236460948	10,80777637	CYP4F3_1
ENST00000221307.8	CYP4F3	19	486-521	15770088	15770195	1	19,1978432	0,052089185	17,24993239	CYP4F3_2
ENST00000456935.2	MAN2B1	19	1-521	12777515	12767466	152	227,1434406	0,669180671	24,85890262	MAN2B1_1
ENST00000456935.2	MAN2B1	19	522-553	12767465	12766679	1	17,01511787	0,058771265	15,07388914	MAN2B1_2
ENST00000456935.2	MAN2B1	19	554-1012	12766678	12757434	186	202,4070315	0,918940408	1,32994728	MAN2B1_3
ENST00000588852.1	SAFB	19	1-61	5623217	5623399	9	37,43010151	0,240448186	31,2056912	SAFB_1
ENST00000588852.1	SAFB	19	62-402	5623400	5650996	63	56,39773165	1,117066204	0	SAFB_2
ENST00000588852.1	SAFB	19	403-918	5650997	5668302	141	262,2266963	0,53770269	67,48663579	SAFB_3
ENST00000301280.5	CHAF1A	19	1-341	4402760	4422568	115	111,7163535	1,029392711	0	CHAF1A_1
ENST00000301280.5	CHAF1A	19	342-679	4422569	4432038	83	145,2026021	0,571615101	31,56316127	CHAF1A_2
ENST00000301280.5	CHAF1A	19	680-957	4432039	4443022	120	125,4716811	0,956391107	0,242160185	CHAF1A_3
ENST00000264079.6	MCOLN1	19	1-395	7587637	7594037	140	183,5099609	0,762901367	10,31615225	MCOLN1_1
ENST00000264079.6	MCOLN1	19	396-581	7594038	7598681	33	88,43966795	0,373135729	34,75314702	MCOLN1_2
ENST00000293771.5	ZNF653	19	1-172	11616601	11606808	29	64,382254	0,45043468	24,50706004	ZNF653_1
ENST00000293771.5	ZNF653	19	173-435	11606807	11597840	108	111,1292093	0,971841702	0,088952092	ZNF653_2
ENST00000293771.5	ZNF653	19	436-616	11597839	11594497	42	74,92540284	0,560557547	17,22964247	ZNF653_3
ENST00000414982.3	PNPLA6	19	1-347	7600437	7606416	53	144,0430881	0,367945458	76,10519636	PNPLA6_1
ENST00000414982.3	PNPLA6	19	348-541	7606417	7607958	84	84,84173472	0,990078766	0,008378803	PNPLA6_2
ENST00000414982.3	PNPLA6	19	542-1376	7607959	7626448	187	403,2971366	0,463677976	145,1509688	PNPLA6_3
ENST00000159111.4	KDM4B	19	1-344	5032902	5110746	52	180,5768283	0,287966072	91,55106404	KDM4B_1
ENST00000159111.4	KDM4B	19	345-607	5110747	5131933	121	90,73545522	1,333547065	10,09465009	KDM4B_2
ENST00000159111.4	KDM4B	19	608-913	5131934	5144261	77	144,5902255	0,532539456	31,59576357	KDM4B_3
ENST00000159111.4	KDM4B	19	914-1097	5144262	5151522	59	60,4442706	0,976105748	0,034509765	KDM4B_4
ENST00000381480.2	DENND1C	19	1-172	6481706	6477136	60	61,13449226	0,981442681	0,021053135	DENND1C_1
ENST00000381480.2	DENND1C	19	173-358	6477135	6472984	37	87,62680265	0,422245236	29,2498764	DENND1C_2
ENST00000381480.2	DENND1C	19	359-802	6472983	6467515	152	122,5762546	1,240044416	7,063005775	DENND1C_3
ENST00000300961.6	JSRP1	19	1-139	2255313	2253638	52	41,0642455	1,266308424	2,912283547	JSRP1_1
ENST00000300961.6	JSRP1	19	140-332	2253637	2252328	76	120,8362733	0,628950214	16,63648961	JSRP1_2
ENST00000263388.2	NOTCH3	19	1-1262	15311716	15289685	374	491,7997772	0,760472081	28,21633547	NOTCH3_1
ENST00000263388.2	NOTCH3	19	1263-1526	15289684	15285037	21	89,78994509	0,233879194	52,70140816	NOTCH3_2
ENST00000263388.2	NOTCH3	19	1527-2322	15285036	15271473	215	323,1201449	0,665387174	36,17838726	NOTCH3_3
ENST00000449870.1	ILF3	19	1-389	10781282	10791992	58	161,6321651	0,358839467	66,44485419	ILF3_1
ENST00000449870.1	ILF3	19	390-899	10791993	10799988	177	208,6644011	0,848252021	4,805008861	ILF3_2
ENST00000429344.2	CACTIN	19	1-582	3626760	3613096	170	271,463105	0,626236114	37,92324438	CACTIN_1
ENST00000429344.2	CACTIN	19	583-759	3613095	3611921	31	115,6579116	0,268031815	61,96689786	CACTIN_2
ENST00000417570.1	CLEC17A	19	1-15	14693973	14694170	6	5,54242709	1,082558219	0,037776405	CLEC17A_1
ENST00000417570.1	CLEC17A	19	16-109	14694171	14705460	1	17,35788854	0,057610694	15,41549924	CLEC17A_2
ENST00000417570.1	CLEC17A	19	110-379	14705461	14721008	72	66,30995821	1,085809763	0,488261137	CLEC17A_3
ENST00000245817.3	TNFSF9	19	1-98	6531048	6532823	34	63,48284529	0,535577759	13,69248909	TNFSF9_1
ENST00000245817.3	TNFSF9	19	99-255	6532824	6535077	72	56,84670162	1,26656425	4,039327618	TNFSF9_2
ENST00000270328.4	ADAMTS10	19	1-849	8670595	8651119	257	405,8398899	0,633254656	62,84210435	ADAMTS10_1
